source_document_id,edge_evidence_rows,unique_directed_edges,supplier_nodes,customer_nodes,first_publication,last_publication,relationship_mentions,explicit_name_mentions,source_provenance_complete
1200799784,,,,,,,10,0,True
1200799847,,,,,,,5,3,True
1200800075,1.0,1.0,1.0,1.0,2015-04-09 16:00:00+00:00,2015-04-09 16:00:00+00:00,10,10,True
1200800300,,,,,,,10,10,True
1200800353,,,,,,,8,8,True
1200800432,,,,,,,8,8,True
1200800709,,,,,,,10,0,True
1200800737,,,,,,,10,0,True
1200801029,,,,,,,10,10,True
1200801112,2.0,2.0,2.0,1.0,2015-04-09 16:00:00+00:00,2015-04-09 16:00:00+00:00,8,8,True
1200801264,,,,,,,10,0,True
1200801854,1.0,1.0,1.0,1.0,2015-04-09 16:00:00+00:00,2015-04-09 16:00:00+00:00,10,10,True
1200803434,,,,,,,7,7,True
1200803492,,,,,,,10,0,True
1200803538,,,,,,,10,0,True
1200803623,,,,,,,10,0,True
1200803720,1.0,1.0,1.0,1.0,2015-04-10 16:00:00+00:00,2015-04-10 16:00:00+00:00,10,10,True
1200803864,,,,,,,10,0,True
1200803910,,,,,,,10,10,True
1200803951,1.0,1.0,1.0,1.0,2015-04-10 16:00:00+00:00,2015-04-10 16:00:00+00:00,2,2,True
1200803980,,,,,,,5,1,True
1200804055,,,,,,,10,0,True
1200804140,,,,,,,10,5,True
1200804159,,,,,,,10,10,True
1200804212,,,,,,,10,0,True
1200804230,,,,,,,10,0,True
1200804261,,,,,,,10,10,True
1200804354,,,,,,,10,0,True
1200804535,,,,,,,7,0,True
1200804694,1.0,1.0,1.0,1.0,2015-04-10 16:00:00+00:00,2015-04-10 16:00:00+00:00,5,5,True
1200804941,,,,,,,10,0,True
1200805016,,,,,,,5,0,True
1200805056,,,,,,,10,0,True
1200805199,,,,,,,5,0,True
1200805313,,,,,,,10,0,True
1200805322,,,,,,,10,0,True
1200805398,,,,,,,10,0,True
1200805568,,,,,,,1,1,True
1200805591,,,,,,,6,0,True
1200805669,,,,,,,10,0,True
1200805728,,,,,,,7,0,True
1200805753,,,,,,,10,0,True
1200805925,,,,,,,10,0,True
1200806274,,,,,,,5,0,True
1200806444,,,,,,,5,0,True
1200806604,,,,,,,10,10,True
1200806748,,,,,,,10,10,True
1200806924,,,,,,,10,10,True
1200806991,,,,,,,10,0,True
1200807124,,,,,,,5,5,True
1200807275,,,,,,,10,0,True
1200807318,,,,,,,1,1,True
1200807367,,,,,,,5,5,True
1200807401,1.0,1.0,1.0,1.0,2015-04-10 16:00:00+00:00,2015-04-10 16:00:00+00:00,5,5,True
1200809393,,,,,,,10,0,True
1200809455,,,,,,,10,0,True
1200809475,,,,,,,6,6,True
1200810152,,,,,,,5,0,True
1200810203,,,,,,,10,10,True
1200810223,,,,,,,10,5,True
1200810384,,,,,,,7,1,True
1200811710,,,,,,,10,0,True
1200811768,,,,,,,8,0,True
1200811817,,,,,,,8,3,True
1200811838,,,,,,,5,0,True
1200811902,,,,,,,13,13,True
1200811954,,,,,,,9,0,True
1200812014,,,,,,,10,0,True
1200812422,,,,,,,4,4,True
1200812431,,,,,,,10,10,True
1200812508,,,,,,,5,5,True
1200813094,,,,,,,9,0,True
1200813630,,,,,,,5,5,True
1200813795,,,,,,,9,9,True
1200815390,,,,,,,10,0,True
1200815493,,,,,,,10,0,True
1200815762,,,,,,,10,10,True
1200815789,,,,,,,5,5,True
1200815827,,,,,,,8,0,True
1200816836,,,,,,,5,0,True
1200820497,,,,,,,5,0,True
1200820552,,,,,,,3,3,True
1200825753,,,,,,,10,0,True
1200825872,,,,,,,10,0,True
1200825897,,,,,,,7,2,True
1200825953,,,,,,,10,10,True
1200825992,,,,,,,10,0,True
1200826106,,,,,,,9,9,True
1200826136,,,,,,,10,10,True
1200826167,,,,,,,10,1,True
1200826194,1.0,1.0,1.0,1.0,2015-04-14 16:00:00+00:00,2015-04-14 16:00:00+00:00,10,10,True
1200826239,,,,,,,1,1,True
1200826354,,,,,,,5,5,True
1200826432,,,,,,,10,0,True
1200826688,,,,,,,10,0,True
1200826786,,,,,,,10,0,True
1200826992,,,,,,,10,0,True
1200827620,,,,,,,10,10,True
1200827634,,,,,,,10,0,True
1200827966,,,,,,,10,0,True
1200828036,,,,,,,10,0,True
1200828278,,,,,,,10,10,True
1200828352,,,,,,,6,1,True
1200828841,,,,,,,1,1,True
1200828866,,,,,,,5,0,True
1200828906,,,,,,,10,10,True
1200828981,1.0,1.0,1.0,1.0,2015-04-14 16:00:00+00:00,2015-04-14 16:00:00+00:00,13,13,True
1200829119,,,,,,,6,0,True
1200829147,,,,,,,10,0,True
1200829234,,,,,,,5,5,True
1200829254,,,,,,,10,0,True
1200831118,,,,,,,10,7,True
1200831561,,,,,,,10,0,True
1200831730,,,,,,,8,0,True
1200831907,,,,,,,10,0,True
1200832285,,,,,,,10,0,True
1200832350,,,,,,,9,0,True
1200832450,,,,,,,10,5,True
1200832622,,,,,,,5,5,True
1200832849,,,,,,,5,0,True
1200833226,,,,,,,10,0,True
1200833272,,,,,,,10,0,True
1200833643,,,,,,,10,10,True
1200833702,,,,,,,10,0,True
1200833741,,,,,,,10,0,True
1200833776,,,,,,,10,0,True
1200834015,,,,,,,10,10,True
1200834078,,,,,,,5,0,True
1200834190,,,,,,,10,0,True
1200834319,,,,,,,10,1,True
1200834403,,,,,,,5,0,True
1200834559,,,,,,,6,0,True
1200834627,,,,,,,10,0,True
1200834692,,,,,,,3,3,True
1200834727,,,,,,,9,9,True
1200834928,,,,,,,5,5,True
1200836155,,,,,,,10,10,True
1200836171,,,,,,,10,10,True
1200836473,,,,,,,7,2,True
1200836898,,,,,,,10,0,True
1200836925,,,,,,,10,10,True
1200837007,,,,,,,10,10,True
1200837139,,,,,,,3,3,True
1200837387,,,,,,,10,0,True
1200837513,,,,,,,10,0,True
1200837556,,,,,,,1,0,True
1200837624,,,,,,,10,5,True
1200837707,,,,,,,10,0,True
1200837730,,,,,,,10,10,True
1200837753,,,,,,,10,0,True
1200837776,,,,,,,10,10,True
1200838019,,,,,,,10,0,True
1200838058,,,,,,,2,2,True
1200838079,,,,,,,10,10,True
1200838150,,,,,,,5,0,True
1200838221,,,,,,,10,0,True
1200838250,,,,,,,8,8,True
1200838424,,,,,,,10,0,True
1200838552,1.0,1.0,1.0,1.0,2015-04-16 16:00:00+00:00,2015-04-16 16:00:00+00:00,6,6,True
1200838576,,,,,,,10,0,True
1200838739,,,,,,,7,7,True
1200838911,,,,,,,1,1,True
1200839103,,,,,,,10,0,True
1200839307,,,,,,,10,0,True
1200839391,,,,,,,5,5,True
1200839432,,,,,,,10,0,True
1200839538,,,,,,,10,0,True
1200839613,,,,,,,5,0,True
1200839620,,,,,,,10,0,True
1200839978,,,,,,,10,10,True
1200840021,,,,,,,10,0,True
1200840135,,,,,,,10,1,True
1200840384,,,,,,,10,0,True
1200841739,,,,,,,1,1,True
1200842648,,,,,,,5,0,True
1200842692,,,,,,,10,10,True
1200842714,,,,,,,10,0,True
1200842768,,,,,,,10,0,True
1200842789,,,,,,,6,6,True
1200842822,,,,,,,10,0,True
1200842995,,,,,,,8,8,True
1200843013,,,,,,,10,5,True
1200844182,1.0,1.0,1.0,1.0,2015-04-17 16:00:00+00:00,2015-04-17 16:00:00+00:00,9,9,True
1200844822,,,,,,,7,7,True
1200845296,,,,,,,1,0,True
1200845473,,,,,,,5,0,True
1200845873,,,,,,,6,0,True
1200846861,,,,,,,10,10,True
1200847013,,,,,,,10,0,True
1200847404,,,,,,,10,0,True
1200848478,,,,,,,10,0,True
1200848519,,,,,,,10,10,True
1200848813,,,,,,,9,4,True
1200848885,1.0,1.0,1.0,1.0,2015-04-17 16:00:00+00:00,2015-04-17 16:00:00+00:00,10,10,True
1200848914,,,,,,,10,0,True
1200848995,,,,,,,5,5,True
1200849861,,,,,,,10,0,True
1200849887,,,,,,,10,0,True
1200850155,,,,,,,10,0,True
1200850902,,,,,,,10,5,True
1200851524,,,,,,,5,0,True
1200851994,,,,,,,10,0,True
1200852799,,,,,,,5,5,True
1200854489,,,,,,,5,5,True
1200855263,,,,,,,5,5,True
1200855275,,,,,,,10,5,True
1200861451,,,,,,,10,0,True
1200861670,,,,,,,10,0,True
1200861699,,,,,,,10,0,True
1200861731,,,,,,,10,0,True
1200861851,,,,,,,10,0,True
1200861863,1.0,1.0,1.0,1.0,2015-04-18 16:00:00+00:00,2015-04-18 16:00:00+00:00,10,5,True
1200861891,,,,,,,10,10,True
1200861913,,,,,,,10,0,True
1200861943,,,,,,,10,0,True
1200861976,,,,,,,10,0,True
1200862014,,,,,,,10,0,True
1200862076,,,,,,,7,0,True
1200862099,,,,,,,10,0,True
1200862126,,,,,,,6,6,True
1200862178,,,,,,,5,0,True
1200862395,,,,,,,10,10,True
1200862788,,,,,,,10,0,True
1200862852,,,,,,,2,2,True
1200862930,,,,,,,10,10,True
1200863033,,,,,,,10,0,True
1200863066,,,,,,,6,6,True
1200863250,,,,,,,10,0,True
1200863326,1.0,1.0,1.0,1.0,2015-04-18 16:00:00+00:00,2015-04-18 16:00:00+00:00,10,10,True
1200863416,,,,,,,10,10,True
1200863491,,,,,,,10,0,True
1200863611,,,,,,,10,0,True
1200863812,,,,,,,10,0,True
1200863987,,,,,,,10,0,True
1200864073,,,,,,,7,0,True
1200864113,,,,,,,10,0,True
1200864146,,,,,,,10,0,True
1200864306,,,,,,,10,10,True
1200864759,,,,,,,10,0,True
1200864805,,,,,,,8,8,True
1200864882,,,,,,,10,5,True
1200865180,,,,,,,10,0,True
1200865244,,,,,,,10,0,True
1200865755,,,,,,,5,5,True
1200865885,,,,,,,10,0,True
1200865943,,,,,,,10,0,True
1200866010,,,,,,,5,5,True
1200866079,,,,,,,5,0,True
1200866155,,,,,,,10,0,True
1200866315,,,,,,,1,1,True
1200866427,,,,,,,20,10,True
1200866538,,,,,,,1,1,True
1200866603,,,,,,,10,0,True
1200866884,,,,,,,10,0,True
1200869521,,,,,,,10,10,True
1200869755,,,,,,,2,2,True
1200872849,,,,,,,1,1,True
1200872900,,,,,,,8,8,True
1200873013,,,,,,,10,0,True
1200873258,,,,,,,10,10,True
1200873287,,,,,,,10,10,True
1200873310,,,,,,,10,0,True
1200873353,,,,,,,10,0,True
1200873420,,,,,,,5,0,True
1200873446,,,,,,,2,2,True
1200873559,,,,,,,10,0,True
1200873642,,,,,,,10,10,True
1200873679,,,,,,,10,0,True
1200873688,,,,,,,10,0,True
1200873788,,,,,,,10,0,True
1200873922,,,,,,,7,7,True
1200874038,,,,,,,9,0,True
1200874064,,,,,,,10,0,True
1200874240,,,,,,,10,0,True
1200874305,,,,,,,6,0,True
1200874349,,,,,,,10,10,True
1200874408,,,,,,,10,5,True
1200874511,,,,,,,5,5,True
1200874548,,,,,,,10,0,True
1200875010,,,,,,,10,0,True
1200875074,,,,,,,10,10,True
1200875230,,,,,,,10,0,True
1200875291,,,,,,,7,0,True
1200875324,,,,,,,5,5,True
1200875393,,,,,,,10,0,True
1200875461,,,,,,,10,0,True
1200875488,,,,,,,5,5,True
1200875548,,,,,,,5,0,True
1200875745,,,,,,,2,2,True
1200875780,,,,,,,10,0,True
1200875949,,,,,,,10,0,True
1200875959,,,,,,,9,0,True
1200876067,,,,,,,10,0,True
1200876191,,,,,,,5,5,True
1200876291,,,,,,,10,10,True
1200876321,,,,,,,6,6,True
1200876437,,,,,,,10,0,True
1200876468,,,,,,,5,0,True
1200876506,,,,,,,5,5,True
1200876534,,,,,,,5,5,True
1200876563,,,,,,,9,7,True
1200876586,,,,,,,5,0,True
1200876622,,,,,,,1,1,True
1200876746,,,,,,,10,0,True
1200876975,,,,,,,10,0,True
1200877142,,,,,,,5,0,True
1200877357,,,,,,,10,0,True
1200877381,,,,,,,5,0,True
1200877685,,,,,,,5,5,True
1200881110,,,,,,,10,0,True
1200881133,,,,,,,10,0,True
1200881349,,,,,,,10,10,True
1200881404,,,,,,,10,5,True
1200881448,,,,,,,10,0,True
1200881467,,,,,,,10,0,True
1200881720,,,,,,,5,5,True
1200881828,,,,,,,10,0,True
1200881911,,,,,,,10,0,True
1200882004,,,,,,,10,0,True
1200882083,,,,,,,5,4,True
1200882104,,,,,,,10,10,True
1200882138,,,,,,,10,0,True
1200882179,,,,,,,10,0,True
1200882284,,,,,,,10,0,True
1200882335,,,,,,,10,0,True
1200882457,,,,,,,10,0,True
1200882496,,,,,,,10,0,True
1200882576,,,,,,,10,0,True
1200882664,,,,,,,5,5,True
1200882694,,,,,,,5,0,True
1200882822,,,,,,,10,0,True
1200882915,,,,,,,10,0,True
1200882977,1.0,1.0,1.0,1.0,2015-04-22 16:00:00+00:00,2015-04-22 16:00:00+00:00,8,8,True
1200883003,,,,,,,10,0,True
1200883034,,,,,,,10,10,True
1200883049,,,,,,,9,0,True
1200883274,,,,,,,10,0,True
1200883308,,,,,,,10,10,True
1200883399,,,,,,,10,0,True
1200883516,,,,,,,10,0,True
1200883725,,,,,,,10,5,True
1200883747,,,,,,,6,0,True
1200883791,,,,,,,10,0,True
1200884142,,,,,,,10,10,True
1200884258,,,,,,,10,10,True
1200884306,,,,,,,10,0,True
1200884319,,,,,,,10,10,True
1200884506,,,,,,,10,10,True
1200884529,,,,,,,10,0,True
1200884666,,,,,,,10,0,True
1200888227,,,,,,,1,1,True
1200888298,,,,,,,10,0,True
1200888315,,,,,,,4,4,True
1200888399,,,,,,,10,0,True
1200888510,,,,,,,10,0,True
1200888560,,,,,,,10,0,True
1200888597,,,,,,,10,0,True
1200888654,,,,,,,10,10,True
1200888685,,,,,,,10,0,True
1200888813,,,,,,,10,4,True
1200888966,,,,,,,5,0,True
1200889120,,,,,,,10,0,True
1200889456,,,,,,,3,3,True
1200889744,,,,,,,6,2,True
1200889857,,,,,,,10,0,True
1200890024,,,,,,,6,6,True
1200890117,,,,,,,10,0,True
1200890185,,,,,,,8,0,True
1200890396,1.0,1.0,1.0,1.0,2015-04-23 16:00:00+00:00,2015-04-23 16:00:00+00:00,8,8,True
1200890529,,,,,,,8,0,True
1200890718,,,,,,,4,4,True
1200891000,1.0,1.0,1.0,1.0,2015-04-23 16:00:00+00:00,2015-04-23 16:00:00+00:00,7,7,True
1200891177,,,,,,,10,0,True
1200891240,,,,,,,1,1,True
1200891264,,,,,,,7,7,True
1200891424,,,,,,,5,5,True
1200891614,,,,,,,3,3,True
1200891747,,,,,,,10,10,True
1200891758,,,,,,,4,4,True
1200891910,,,,,,,5,5,True
1200891949,,,,,,,10,10,True
1200892038,,,,,,,14,14,True
1200895204,,,,,,,10,10,True
1200895320,2.0,2.0,2.0,2.0,2015-04-24 16:00:00+00:00,2015-04-24 16:00:00+00:00,10,10,True
1200895337,,,,,,,10,0,True
1200895424,,,,,,,9,9,True
1200895700,,,,,,,10,0,True
1200895880,,,,,,,5,5,True
1200895945,,,,,,,10,0,True
1200895997,,,,,,,5,0,True
1200896113,,,,,,,10,0,True
1200896359,,,,,,,7,7,True
1200896391,,,,,,,10,10,True
1200896456,,,,,,,3,0,True
1200896499,,,,,,,10,0,True
1200896690,,,,,,,10,0,True
1200897050,,,,,,,5,0,True
1200897070,,,,,,,5,5,True
1200897407,,,,,,,10,10,True
1200897796,,,,,,,5,0,True
1200897819,,,,,,,5,5,True
1200897851,,,,,,,9,9,True
1200898204,,,,,,,10,1,True
1200898622,,,,,,,5,5,True
1200898679,,,,,,,2,0,True
1200898768,,,,,,,10,10,True
1200899006,,,,,,,10,0,True
1200899063,,,,,,,5,0,True
1200899080,,,,,,,10,5,True
1200899114,,,,,,,10,0,True
1200899127,,,,,,,10,10,True
1200899154,,,,,,,10,0,True
1200899524,,,,,,,5,0,True
1200899534,,,,,,,10,0,True
1200899725,,,,,,,10,0,True
1200899882,1.0,1.0,1.0,1.0,2015-04-24 16:00:00+00:00,2015-04-24 16:00:00+00:00,10,10,True
1200899916,,,,,,,10,10,True
1200900019,,,,,,,7,0,True
1200900162,,,,,,,8,8,True
1200900449,,,,,,,20,10,True
1200900467,,,,,,,10,0,True
1200900588,,,,,,,10,0,True
1200900701,,,,,,,10,10,True
1200903884,,,,,,,10,10,True
1200903915,,,,,,,10,0,True
1200903940,,,,,,,10,5,True
1200904116,,,,,,,10,0,True
1200904376,,,,,,,10,0,True
1200904398,,,,,,,10,0,True
1200904541,,,,,,,10,0,True
1200904572,,,,,,,1,1,True
1200904681,,,,,,,5,0,True
1200904701,,,,,,,5,0,True
1200904780,,,,,,,10,0,True
1200904872,1.0,1.0,1.0,1.0,2015-04-25 16:00:00+00:00,2015-04-25 16:00:00+00:00,10,10,True
1200905026,,,,,,,10,10,True
1200905063,,,,,,,7,7,True
1200905072,,,,,,,5,0,True
1200905159,,,,,,,10,10,True
1200905308,,,,,,,10,0,True
1200905364,,,,,,,10,0,True
1200905471,,,,,,,10,0,True
1200905788,,,,,,,10,0,True
1200905972,,,,,,,10,10,True
1200906136,,,,,,,10,1,True
1200906272,,,,,,,8,8,True
1200906379,1.0,1.0,1.0,1.0,2015-04-25 16:00:00+00:00,2015-04-25 16:00:00+00:00,10,10,True
1200906399,,,,,,,5,5,True
1200906598,,,,,,,10,0,True
1200906631,,,,,,,10,0,True
1200906829,,,,,,,10,0,True
1200906878,,,,,,,6,3,True
1200907176,,,,,,,10,0,True
1200907232,,,,,,,1,1,True
1200907571,,,,,,,5,5,True
1200907592,,,,,,,10,10,True
1200907709,,,,,,,1,1,True
1200907919,,,,,,,10,1,True
1200907956,,,,,,,2,2,True
1200908261,,,,,,,10,0,True
1200908284,,,,,,,10,0,True
1200908406,,,,,,,6,6,True
1200908757,,,,,,,8,0,True
1200908866,,,,,,,10,0,True
1200908945,,,,,,,10,10,True
1200908972,,,,,,,8,8,True
1200909205,,,,,,,10,0,True
1200909279,,,,,,,10,0,True
1200909379,,,,,,,10,0,True
1200909466,,,,,,,6,6,True
1200909605,,,,,,,15,15,True
1200909730,,,,,,,6,6,True
1200909868,,,,,,,10,0,True
1200909896,,,,,,,5,0,True
1200909914,,,,,,,8,8,True
1200910007,,,,,,,5,0,True
1200910134,,,,,,,9,0,True
1200910254,,,,,,,10,0,True
1200910289,,,,,,,1,1,True
1200910312,,,,,,,10,0,True
1200910340,,,,,,,7,7,True
1200910462,,,,,,,5,0,True
1200910526,,,,,,,5,0,True
1200910614,,,,,,,10,10,True
1200910662,,,,,,,2,2,True
1200910833,,,,,,,8,0,True
1200910994,,,,,,,7,7,True
1200911235,,,,,,,1,1,True
1200911286,,,,,,,10,0,True
1200911307,,,,,,,10,0,True
1200911346,,,,,,,5,5,True
1200911627,,,,,,,9,1,True
1200914884,,,,,,,10,10,True
1200917520,,,,,,,10,0,True
1200918081,,,,,,,10,0,True
1200918435,,,,,,,10,10,True
1200918472,,,,,,,10,0,True
1200918511,,,,,,,10,0,True
1200918537,,,,,,,10,0,True
1200918598,,,,,,,10,0,True
1200918774,,,,,,,9,9,True
1200918869,,,,,,,9,0,True
1200918898,,,,,,,5,5,True
1200918936,,,,,,,5,5,True
1200918971,,,,,,,10,0,True
1200918980,,,,,,,10,10,True
1200919116,,,,,,,10,0,True
1200919145,,,,,,,10,0,True
1200919245,,,,,,,10,0,True
1200919392,,,,,,,5,5,True
1200919457,,,,,,,10,0,True
1200919541,,,,,,,10,0,True
1200919673,,,,,,,5,5,True
1200919770,,,,,,,5,0,True
1200919877,,,,,,,10,0,True
1200919995,,,,,,,10,0,True
1200920029,,,,,,,10,0,True
1200920085,,,,,,,10,10,True
1200920103,,,,,,,10,0,True
1200920144,,,,,,,10,0,True
1200920201,,,,,,,7,7,True
1200920215,,,,,,,10,0,True
1200920229,,,,,,,10,0,True
1200920287,,,,,,,6,1,True
1200920347,,,,,,,10,5,True
1200920417,,,,,,,10,0,True
1200920442,,,,,,,10,0,True
1200920475,,,,,,,9,0,True
1200920545,,,,,,,2,2,True
1200920599,,,,,,,8,0,True
1200920620,,,,,,,10,0,True
1200920725,,,,,,,10,0,True
1200920803,,,,,,,10,10,True
1200920864,,,,,,,10,0,True
1200920903,,,,,,,10,0,True
1200920933,,,,,,,3,3,True
1200921106,,,,,,,5,5,True
1200921330,,,,,,,10,10,True
1200921421,,,,,,,10,0,True
1200921460,,,,,,,8,0,True
1200921481,,,,,,,10,0,True
1200921522,,,,,,,10,0,True
1200921550,,,,,,,10,10,True
1200921583,,,,,,,5,0,True
1200921613,,,,,,,10,0,True
1200921720,,,,,,,9,0,True
1200921882,,,,,,,10,0,True
1200921958,,,,,,,8,8,True
1200921996,,,,,,,5,5,True
1200922041,,,,,,,10,10,True
1200922112,,,,,,,5,5,True
1200922210,,,,,,,10,0,True
1200922225,,,,,,,10,1,True
1200922303,,,,,,,10,0,True
1200922330,,,,,,,10,5,True
1200922401,,,,,,,10,10,True
1200922541,,,,,,,5,0,True
1200922602,,,,,,,10,10,True
1200922611,,,,,,,10,0,True
1200922771,,,,,,,5,5,True
1200923041,,,,,,,10,10,True
1200923325,,,,,,,10,0,True
1200923402,,,,,,,7,7,True
1200923404,,,,,,,10,0,True
1200923488,,,,,,,10,0,True
1200923900,,,,,,,5,0,True
1200923953,,,,,,,10,0,True
1200924119,,,,,,,5,0,True
1200924161,,,,,,,10,0,True
1200924241,,,,,,,10,0,True
1200924280,,,,,,,5,0,True
1200924467,,,,,,,10,5,True
1200924488,,,,,,,5,5,True
1200924714,,,,,,,10,10,True
1200924765,,,,,,,5,0,True
1200924808,,,,,,,5,0,True
1200924838,,,,,,,10,10,True
1200924846,,,,,,,10,5,True
1200931061,,,,,,,10,0,True
1200931079,,,,,,,10,0,True
1200931109,,,,,,,10,0,True
1200931144,,,,,,,10,0,True
1200931169,,,,,,,10,10,True
1200931461,,,,,,,10,0,True
1200931513,,,,,,,7,7,True
1200931673,,,,,,,11,0,True
1200931770,,,,,,,9,0,True
1200931791,,,,,,,5,5,True
1200931853,,,,,,,10,0,True
1200931977,,,,,,,10,0,True
1200932228,,,,,,,5,0,True
1200932345,,,,,,,10,0,True
1200932391,,,,,,,10,0,True
1200932436,,,,,,,10,0,True
1200932476,,,,,,,10,0,True
1200932509,,,,,,,8,0,True
1200932539,,,,,,,10,0,True
1200932597,,,,,,,10,0,True
1200932628,,,,,,,10,10,True
1200932666,1.0,1.0,1.0,1.0,2015-04-29 16:00:00+00:00,2015-04-29 16:00:00+00:00,7,7,True
1200932959,,,,,,,2,2,True
1200932991,,,,,,,10,10,True
1200933029,,,,,,,5,0,True
1200933081,,,,,,,10,0,True
1200933205,,,,,,,4,4,True
1200933269,,,,,,,10,0,True
1200933330,,,,,,,10,0,True
1200933501,,,,,,,8,0,True
1200933620,,,,,,,10,0,True
1200933720,,,,,,,10,10,True
1200934004,,,,,,,10,0,True
1200934106,,,,,,,10,0,True
1200934192,,,,,,,10,0,True
1200934236,,,,,,,10,0,True
1200934289,,,,,,,10,0,True
1200934353,,,,,,,10,0,True
1200934379,,,,,,,10,10,True
1200934411,,,,,,,10,0,True
1200934459,,,,,,,10,0,True
1200934660,,,,,,,8,0,True
1200934756,,,,,,,5,5,True
1200934809,,,,,,,10,0,True
1200934942,,,,,,,10,0,True
1200935107,,,,,,,10,0,True
1200935150,,,,,,,8,8,True
1200935227,,,,,,,1,1,True
1200935254,,,,,,,5,5,True
1200935418,,,,,,,10,5,True
1200935444,,,,,,,10,5,True
1200935504,,,,,,,10,0,True
1200935528,,,,,,,7,0,True
1200935552,,,,,,,10,0,True
1200935571,,,,,,,10,0,True
1200935599,2.0,2.0,1.0,2.0,2015-04-29 16:00:00+00:00,2015-04-29 16:00:00+00:00,10,10,True
1200935633,,,,,,,7,0,True
1200935654,,,,,,,10,0,True
1200935704,,,,,,,10,0,True
1200935734,,,,,,,10,10,True
1200935759,,,,,,,10,0,True
1200935819,,,,,,,10,0,True
1200935848,,,,,,,10,0,True
1200935894,,,,,,,10,0,True
1200935960,,,,,,,5,0,True
1200936245,,,,,,,5,5,True
1200936267,,,,,,,5,0,True
1200936478,,,,,,,5,5,True
1200936493,,,,,,,6,6,True
1200936727,,,,,,,2,2,True
1200936752,,,,,,,7,7,True
1200943926,,,,,,,5,5,True
1200944047,,,,,,,10,5,True
1200944386,,,,,,,5,0,True
1200944459,1.0,1.0,1.0,1.0,2015-04-30 16:00:00+00:00,2015-04-30 16:00:00+00:00,6,6,True
1200944498,,,,,,,2,2,True
1200944524,,,,,,,8,8,True
1200944622,,,,,,,10,0,True
1200944876,,,,,,,6,6,True
1200944931,,,,,,,7,7,True
1200944994,,,,,,,10,10,True
1200945027,,,,,,,10,0,True
1200945197,,,,,,,7,0,True
1200945242,,,,,,,1,1,True
1200945259,1.0,1.0,1.0,1.0,2015-04-30 16:00:00+00:00,2015-04-30 16:00:00+00:00,10,10,True
1200945716,,,,,,,5,5,True
1200945745,,,,,,,5,0,True
1200945935,,,,,,,7,0,True
1200946046,,,,,,,3,3,True
1200946080,,,,,,,10,5,True
1200946234,,,,,,,7,0,True
1200946442,,,,,,,10,0,True
1200946540,,,,,,,10,0,True
1200946755,,,,,,,13,13,True
1200946824,,,,,,,10,0,True
1200946885,,,,,,,10,10,True
1200946910,,,,,,,5,5,True
1200947065,1.0,1.0,1.0,1.0,2015-04-30 16:00:00+00:00,2015-04-30 16:00:00+00:00,5,5,True
1200947095,,,,,,,1,1,True
1200947218,,,,,,,10,0,True
1200947230,,,,,,,1,1,True
1200947287,,,,,,,5,0,True
1200947373,,,,,,,5,5,True
1200947377,1.0,1.0,1.0,1.0,2015-04-30 16:00:00+00:00,2015-04-30 16:00:00+00:00,10,10,True
1200947398,,,,,,,7,7,True
1200947601,,,,,,,10,0,True
1200947654,,,,,,,10,5,True
1200947748,,,,,,,10,0,True
1200947782,,,,,,,6,6,True
1200947858,,,,,,,10,0,True
1200947922,,,,,,,5,5,True
1200947960,,,,,,,2,2,True
1200948116,,,,,,,1,1,True
1200948165,1.0,1.0,1.0,1.0,2015-04-30 16:00:00+00:00,2015-04-30 16:00:00+00:00,10,10,True
1200948360,,,,,,,10,10,True
1200948374,,,,,,,9,9,True
1200948576,,,,,,,5,5,True
1200948745,,,,,,,5,5,True
1200948977,,,,,,,6,6,True
1200956540,,,,,,,10,0,True
1200956637,,,,,,,10,0,True
1200957300,,,,,,,10,0,True
1200957351,,,,,,,5,0,True
1200957568,,,,,,,10,10,True
1200957805,,,,,,,7,0,True
1200962628,,,,,,,10,0,True
1200962668,,,,,,,10,10,True
1200973611,,,,,,,10,0,True
1200978544,,,,,,,10,10,True
1200978604,,,,,,,9,0,True
1200978879,,,,,,,5,5,True
1200979610,1.0,1.0,1.0,1.0,2015-05-08 16:00:00+00:00,2015-05-08 16:00:00+00:00,10,10,True
1200979773,,,,,,,10,0,True
1200985154,,,,,,,15,15,True
1200985158,,,,,,,6,5,True
1200999145,,,,,,,10,10,True
1200999672,,,,,,,5,0,True
1201000059,,,,,,,2,2,True
1201004979,,,,,,,5,5,True
1201010247,,,,,,,5,5,True
1201010264,,,,,,,1,1,True
1201010304,1.0,1.0,1.0,1.0,2015-05-14 16:00:00+00:00,2015-05-14 16:00:00+00:00,5,5,True
1201019879,,,,,,,10,0,True
1201020768,,,,,,,11,11,True
1201020851,,,,,,,10,10,True
1201020874,,,,,,,10,0,True
1201030713,,,,,,,10,0,True
1201040237,1.0,1.0,1.0,1.0,2015-05-21 16:00:00+00:00,2015-05-21 16:00:00+00:00,10,10,True
1201041769,,,,,,,10,0,True
1201049388,1.0,1.0,1.0,1.0,2015-05-23 16:00:00+00:00,2015-05-23 16:00:00+00:00,10,10,True
1201049636,,,,,,,5,5,True
1201049880,,,,,,,5,0,True
1201050458,1.0,1.0,1.0,1.0,2015-05-23 16:00:00+00:00,2015-05-23 16:00:00+00:00,8,8,True
1201060551,,,,,,,10,10,True
1201061507,,,,,,,10,0,True
